ts,symbol,combo,event,beta_60
2025-06-18,GLD,C,beta_gate_fail,1.0
2025-06-20,GLD,C,beta_gate_fail,1.0
2025-06-23,GLD,C,beta_gate_fail,1.0
2025-06-24,GLD,C,beta_gate_fail,1.0
2025-06-25,GLD,C,beta_gate_fail,1.0
2025-06-26,GLD,C,beta_gate_fail,1.0
2025-06-27,GLD,C,beta_gate_fail,1.0
2025-06-30,GLD,C,beta_gate_fail,1.0
2025-07-01,GLD,C,beta_gate_fail,1.0
2025-07-02,GLD,C,beta_gate_fail,1.0
2025-07-03,GLD,C,beta_gate_fail,1.0
2025-07-07,GLD,C,beta_gate_fail,1.0
2025-07-08,GLD,C,beta_gate_fail,1.0
2025-07-09,GLD,C,beta_gate_fail,1.0
2025-07-10,GLD,C,beta_gate_fail,1.0
2025-07-11,GLD,C,beta_gate_fail,1.0
2025-07-14,GLD,C,beta_gate_fail,1.0
2025-07-15,GLD,C,beta_gate_fail,1.0
2025-07-16,GLD,C,beta_gate_fail,1.0
2025-07-17,GLD,C,beta_gate_fail,1.0
2025-07-18,GLD,C,beta_gate_fail,1.0
2025-07-21,GLD,C,beta_gate_fail,1.0
2025-07-22,GLD,C,beta_gate_fail,1.0
2025-07-23,GLD,C,beta_gate_fail,1.0
2025-07-24,GLD,C,beta_gate_fail,1.0
2025-07-25,GLD,C,beta_gate_fail,1.0
2025-07-28,GLD,C,beta_gate_fail,1.0
2025-07-29,GLD,C,beta_gate_fail,1.0
2025-07-30,GLD,C,beta_gate_fail,1.0
2025-07-31,GLD,C,beta_gate_fail,1.0
2025-08-01,GLD,C,beta_gate_fail,1.0
2025-08-04,GLD,C,beta_gate_fail,1.0
2025-08-05,GLD,C,beta_gate_fail,1.0
2025-08-06,GLD,C,beta_gate_fail,1.0
2025-08-07,GLD,C,beta_gate_fail,1.0
2025-08-08,GLD,C,beta_gate_fail,1.0
2025-08-11,GLD,C,beta_gate_fail,1.0
2025-08-12,GLD,C,beta_gate_fail,1.0
2025-08-13,GLD,C,beta_gate_fail,1.0
2025-08-14,GLD,C,beta_gate_fail,1.0
2025-08-15,GLD,C,beta_gate_fail,1.0
2025-08-18,GLD,C,beta_gate_fail,1.0
2025-08-19,GLD,C,beta_gate_fail,1.0
2025-08-20,GLD,C,beta_gate_fail,1.0
2025-08-21,GLD,C,beta_gate_fail,1.0
2025-08-22,GLD,C,beta_gate_fail,1.0
2025-08-25,GLD,C,beta_gate_fail,1.0
2025-08-26,GLD,C,beta_gate_fail,1.0
2025-08-27,GLD,C,beta_gate_fail,1.0
2025-08-28,GLD,C,beta_gate_fail,1.0
2025-08-29,GLD,C,beta_gate_fail,1.0
2025-09-02,GLD,C,beta_gate_fail,1.0
2025-09-03,GLD,C,beta_gate_fail,1.0
2025-09-04,GLD,C,beta_gate_fail,1.0
2025-09-05,GLD,C,beta_gate_fail,1.0
2025-09-08,GLD,C,beta_gate_fail,1.0
2025-09-09,GLD,C,beta_gate_fail,1.0
2025-09-10,GLD,C,beta_gate_fail,1.0
2025-09-11,GLD,C,beta_gate_fail,1.0
2025-09-12,GLD,C,beta_gate_fail,1.0
2025-09-15,GLD,C,beta_gate_fail,1.0
2025-09-16,GLD,C,beta_gate_fail,1.0
2025-09-17,GLD,C,beta_gate_fail,1.0
2025-09-18,GLD,C,beta_gate_fail,1.0
2025-09-19,GLD,C,beta_gate_fail,1.0
2025-09-22,GLD,C,beta_gate_fail,1.0
2025-09-23,GLD,C,beta_gate_fail,1.0
2025-09-24,GLD,C,beta_gate_fail,1.0
2025-09-25,GLD,C,beta_gate_fail,1.0
2025-09-26,GLD,C,beta_gate_fail,1.0
2025-09-29,GLD,C,beta_gate_fail,1.0
2025-09-30,GLD,C,beta_gate_fail,1.0
2025-10-01,GLD,C,beta_gate_fail,1.0
2025-10-02,GLD,C,beta_gate_fail,1.0
2025-10-03,GLD,C,beta_gate_fail,1.0
2025-10-06,GLD,C,beta_gate_fail,1.0
2025-10-07,GLD,C,beta_gate_fail,1.0
2025-10-08,GLD,C,beta_gate_fail,1.0
2025-10-09,GLD,C,beta_gate_fail,1.0
2025-10-10,GLD,C,beta_gate_fail,1.0
2025-10-13,GLD,C,beta_gate_fail,1.0
2025-10-14,GLD,C,beta_gate_fail,1.0
2025-10-15,GLD,C,beta_gate_fail,1.0
2025-10-16,GLD,C,beta_gate_fail,1.0
2025-10-17,GLD,C,beta_gate_fail,1.0
2025-10-20,GLD,C,beta_gate_fail,1.0
2025-10-21,GLD,C,beta_gate_fail,1.0
2025-10-22,GLD,C,beta_gate_fail,1.0
2025-10-23,GLD,C,beta_gate_fail,1.0
2025-10-24,GLD,C,beta_gate_fail,1.0
2025-10-27,GLD,C,beta_gate_fail,1.0
2025-10-28,GLD,C,beta_gate_fail,1.0
2025-10-29,GLD,C,beta_gate_fail,1.0
2025-10-30,GLD,C,beta_gate_fail,1.0
2025-10-31,GLD,C,beta_gate_fail,1.0
2025-11-03,GLD,C,beta_gate_fail,1.0
2025-11-04,GLD,C,beta_gate_fail,1.0
2025-11-05,GLD,C,beta_gate_fail,1.0
2025-11-06,GLD,C,beta_gate_fail,1.0
2025-11-07,GLD,C,beta_gate_fail,1.0
2025-11-10,GLD,C,beta_gate_fail,1.0
2025-11-11,GLD,C,beta_gate_fail,1.0
2025-11-12,GLD,C,beta_gate_fail,1.0
2025-11-13,GLD,C,beta_gate_fail,1.0
2025-11-14,GLD,C,beta_gate_fail,1.0
2025-11-17,GLD,C,beta_gate_fail,1.0
2025-11-18,GLD,C,beta_gate_fail,1.0
2025-11-19,GLD,C,beta_gate_fail,1.0
2025-11-20,GLD,C,beta_gate_fail,1.0
2025-11-21,GLD,C,beta_gate_fail,1.0
2025-11-24,GLD,C,beta_gate_fail,1.0
2025-11-25,GLD,C,beta_gate_fail,1.0
2025-11-26,GLD,C,beta_gate_fail,1.0
2025-11-28,GLD,C,beta_gate_fail,1.0
2025-12-01,GLD,C,beta_gate_fail,1.0
2025-12-02,GLD,C,beta_gate_fail,1.0
2025-12-03,GLD,C,beta_gate_fail,1.0
2025-12-04,GLD,C,beta_gate_fail,1.0
2025-12-05,GLD,C,beta_gate_fail,1.0
2025-12-08,GLD,C,beta_gate_fail,1.0
2025-12-09,GLD,C,beta_gate_fail,1.0
2025-12-10,GLD,C,beta_gate_fail,1.0
2025-12-11,GLD,C,beta_gate_fail,1.0
2025-12-12,GLD,C,beta_gate_fail,1.0
2025-12-15,GLD,C,beta_gate_fail,1.0
2025-12-16,GLD,C,beta_gate_fail,1.0
2025-12-17,GLD,C,beta_gate_fail,1.0
2025-12-18,GLD,C,beta_gate_fail,1.0
2025-12-19,GLD,C,beta_gate_fail,1.0
2025-12-22,GLD,C,beta_gate_fail,1.0
2025-12-23,GLD,C,beta_gate_fail,1.0
2025-12-24,GLD,C,beta_gate_fail,1.0
2025-12-26,GLD,C,beta_gate_fail,1.0
2025-12-29,GLD,C,beta_gate_fail,1.0
2025-12-30,GLD,C,beta_gate_fail,1.0
2025-12-31,GLD,C,beta_gate_fail,1.0
2026-01-02,GLD,C,beta_gate_fail,1.0
2026-01-05,GLD,C,beta_gate_fail,1.0
2026-01-06,GLD,C,beta_gate_fail,1.0
2026-01-07,GLD,C,beta_gate_fail,1.0
2026-01-08,GLD,C,beta_gate_fail,1.0
2026-01-09,GLD,C,beta_gate_fail,1.0
2026-01-12,GLD,C,beta_gate_fail,1.0
2026-01-13,GLD,C,beta_gate_fail,1.0
2026-01-14,GLD,C,beta_gate_fail,1.0
2026-01-15,GLD,C,beta_gate_fail,1.0
2026-01-16,GLD,C,beta_gate_fail,1.0
2026-01-20,GLD,C,beta_gate_fail,1.0
2026-01-21,GLD,C,beta_gate_fail,1.0
2026-01-22,GLD,C,beta_gate_fail,1.0
2026-01-23,GLD,C,beta_gate_fail,1.0
2026-01-26,GLD,C,beta_gate_fail,1.0
2026-01-27,GLD,C,beta_gate_fail,1.0
2026-01-28,GLD,C,beta_gate_fail,1.0
2026-01-29,GLD,C,beta_gate_fail,1.0
2026-01-30,GLD,C,beta_gate_fail,1.0
2026-02-02,GLD,C,beta_gate_fail,1.0
2026-02-03,GLD,C,beta_gate_fail,1.0
2026-02-04,GLD,C,beta_gate_fail,1.0
2026-02-05,GLD,C,beta_gate_fail,1.0
2026-02-06,GLD,C,beta_gate_fail,1.0
2026-02-09,GLD,C,beta_gate_fail,1.0
2026-02-10,GLD,C,beta_gate_fail,1.0
2026-02-11,GLD,C,beta_gate_fail,1.0
2026-02-12,GLD,C,beta_gate_fail,1.0
2026-02-13,GLD,C,beta_gate_fail,1.0
2026-02-17,GLD,C,beta_gate_fail,1.0
2026-02-18,GLD,C,beta_gate_fail,1.0
2026-02-19,GLD,C,beta_gate_fail,1.0
2026-02-20,GLD,C,beta_gate_fail,1.0
2026-02-23,GLD,C,beta_gate_fail,1.0
2026-02-24,GLD,C,beta_gate_fail,1.0
2026-02-25,GLD,C,beta_gate_fail,1.0
2026-02-26,GLD,C,beta_gate_fail,1.0
2026-02-27,GLD,C,beta_gate_fail,1.0
2026-03-02,GLD,C,beta_gate_fail,1.0
2026-03-03,GLD,C,beta_gate_fail,1.0
2026-03-04,GLD,C,beta_gate_fail,1.0
2026-03-05,GLD,C,beta_gate_fail,1.0
2026-03-06,GLD,C,beta_gate_fail,1.0
2026-03-09,GLD,C,beta_gate_fail,1.0
2026-03-10,GLD,C,beta_gate_fail,1.0
2026-03-11,GLD,C,beta_gate_fail,1.0
2026-03-12,GLD,C,beta_gate_fail,1.0
2026-03-13,GLD,C,beta_gate_fail,1.0
2026-03-16,GLD,C,beta_gate_fail,1.0
2026-03-17,GLD,C,beta_gate_fail,1.0
2026-03-18,GLD,C,beta_gate_fail,1.0
2026-03-19,GLD,C,beta_gate_fail,1.0
2023-04-26,JNJ,C,beta_gate_fail,1.0
2023-04-27,JNJ,C,beta_gate_fail,1.0
2023-04-28,JNJ,C,beta_gate_fail,1.0
2023-05-01,JNJ,C,beta_gate_fail,1.0
2023-05-02,JNJ,C,beta_gate_fail,1.0
2023-05-03,JNJ,C,beta_gate_fail,1.0
2023-05-04,JNJ,C,beta_gate_fail,1.0
2023-05-05,JNJ,C,beta_gate_fail,1.0
2023-05-08,JNJ,C,beta_gate_fail,1.0
2023-05-09,JNJ,C,beta_gate_fail,1.0
2023-05-10,JNJ,C,beta_gate_fail,1.0
2023-05-11,JNJ,C,beta_gate_fail,1.0
2023-05-12,JNJ,C,beta_gate_fail,1.0
2023-05-15,JNJ,C,beta_gate_fail,1.0
2023-05-16,JNJ,C,beta_gate_fail,1.0
2023-05-17,JNJ,C,beta_gate_fail,1.0
2023-05-18,JNJ,C,beta_gate_fail,1.0
2023-05-19,JNJ,C,beta_gate_fail,1.0
2023-05-22,JNJ,C,beta_gate_fail,1.0
2023-05-23,JNJ,C,beta_gate_fail,1.0
2023-05-24,JNJ,C,beta_gate_fail,1.0
2023-05-25,JNJ,C,beta_gate_fail,1.0
2023-05-26,JNJ,C,beta_gate_fail,1.0
2023-05-30,JNJ,C,beta_gate_fail,1.0
2023-05-31,JNJ,C,beta_gate_fail,1.0
2023-06-01,JNJ,C,beta_gate_fail,1.0
2023-06-02,JNJ,C,beta_gate_fail,1.0
2023-06-05,JNJ,C,beta_gate_fail,1.0
2023-06-06,JNJ,C,beta_gate_fail,1.0
2023-06-07,JNJ,C,beta_gate_fail,1.0
2023-06-08,JNJ,C,beta_gate_fail,1.0
2023-06-09,JNJ,C,beta_gate_fail,1.0
2023-06-12,JNJ,C,beta_gate_fail,1.0
2023-06-13,JNJ,C,beta_gate_fail,1.0
2023-06-14,JNJ,C,beta_gate_fail,1.0
2023-06-15,JNJ,C,beta_gate_fail,1.0
2023-06-16,JNJ,C,beta_gate_fail,1.0
2023-06-20,JNJ,C,beta_gate_fail,1.0
2023-06-21,JNJ,C,beta_gate_fail,1.0
2023-06-22,JNJ,C,beta_gate_fail,1.0
2023-06-23,JNJ,C,beta_gate_fail,1.0
2023-06-26,JNJ,C,beta_gate_fail,1.0
2023-06-27,JNJ,C,beta_gate_fail,1.0
2023-06-28,JNJ,C,beta_gate_fail,1.0
2023-06-29,JNJ,C,beta_gate_fail,1.0
2023-06-30,JNJ,C,beta_gate_fail,1.0
2023-07-03,JNJ,C,beta_gate_fail,1.0
2023-07-05,JNJ,C,beta_gate_fail,1.0
2023-07-06,JNJ,C,beta_gate_fail,1.0
2023-07-07,JNJ,C,beta_gate_fail,1.0
2023-07-10,JNJ,C,beta_gate_fail,1.0
2023-07-11,JNJ,C,beta_gate_fail,1.0
2023-07-12,JNJ,C,beta_gate_fail,1.0
2023-07-13,JNJ,C,beta_gate_fail,1.0
2023-07-14,JNJ,C,beta_gate_fail,1.0
2023-07-17,JNJ,C,beta_gate_fail,1.0
2023-07-18,JNJ,C,beta_gate_fail,1.0
2023-07-19,JNJ,C,beta_gate_fail,1.0
2023-07-20,JNJ,C,beta_gate_fail,1.0
2023-07-21,JNJ,C,beta_gate_fail,1.0
2023-07-24,JNJ,C,beta_gate_fail,1.0
2023-07-25,JNJ,C,beta_gate_fail,1.0
2023-07-26,JNJ,C,beta_gate_fail,1.0
2023-07-27,JNJ,C,beta_gate_fail,1.0
2023-07-28,JNJ,C,beta_gate_fail,1.0
2023-07-31,JNJ,C,beta_gate_fail,1.0
2023-08-01,JNJ,C,beta_gate_fail,1.0
2023-08-02,JNJ,C,beta_gate_fail,1.0
2023-08-03,JNJ,C,beta_gate_fail,1.0
2023-08-04,JNJ,C,beta_gate_fail,1.0
2023-08-07,JNJ,C,beta_gate_fail,1.0
2023-08-08,JNJ,C,beta_gate_fail,1.0
2023-08-09,JNJ,C,beta_gate_fail,1.0
2023-08-10,JNJ,C,beta_gate_fail,1.0
2023-08-11,JNJ,C,beta_gate_fail,1.0
2023-08-14,JNJ,C,beta_gate_fail,1.0
2023-08-15,JNJ,C,beta_gate_fail,1.0
2023-08-16,JNJ,C,beta_gate_fail,1.0
2023-08-17,JNJ,C,beta_gate_fail,1.0
2023-08-18,JNJ,C,beta_gate_fail,1.0
2023-08-21,JNJ,C,beta_gate_fail,1.0
2023-08-22,JNJ,C,beta_gate_fail,1.0
2023-08-23,JNJ,C,beta_gate_fail,1.0
2023-08-24,JNJ,C,beta_gate_fail,1.0
2023-08-25,JNJ,C,beta_gate_fail,1.0
2023-08-28,JNJ,C,beta_gate_fail,1.0
2023-08-29,JNJ,C,beta_gate_fail,1.0
2023-08-30,JNJ,C,beta_gate_fail,1.0
2023-08-31,JNJ,C,beta_gate_fail,1.0
2023-09-01,JNJ,C,beta_gate_fail,1.0
2023-09-05,JNJ,C,beta_gate_fail,1.0
2023-09-06,JNJ,C,beta_gate_fail,1.0
2023-09-07,JNJ,C,beta_gate_fail,1.0
2023-09-08,JNJ,C,beta_gate_fail,1.0
2023-09-11,JNJ,C,beta_gate_fail,1.0
2023-09-12,JNJ,C,beta_gate_fail,1.0
2023-09-13,JNJ,C,beta_gate_fail,1.0
2023-09-14,JNJ,C,beta_gate_fail,1.0
2023-09-15,JNJ,C,beta_gate_fail,1.0
2023-09-18,JNJ,C,beta_gate_fail,1.0
2023-09-19,JNJ,C,beta_gate_fail,1.0
2023-09-20,JNJ,C,beta_gate_fail,1.0
2023-09-21,JNJ,C,beta_gate_fail,1.0
2023-09-22,JNJ,C,beta_gate_fail,1.0
2023-09-25,JNJ,C,beta_gate_fail,1.0
2023-09-26,JNJ,C,beta_gate_fail,1.0
2023-09-27,JNJ,C,beta_gate_fail,1.0
2023-09-28,JNJ,C,beta_gate_fail,1.0
2023-09-29,JNJ,C,beta_gate_fail,1.0
2023-10-02,JNJ,C,beta_gate_fail,1.0
2023-10-03,JNJ,C,beta_gate_fail,1.0
2023-10-04,JNJ,C,beta_gate_fail,1.0
2023-10-05,JNJ,C,beta_gate_fail,1.0
2023-10-06,JNJ,C,beta_gate_fail,1.0
2023-10-09,JNJ,C,beta_gate_fail,1.0
2023-10-10,JNJ,C,beta_gate_fail,1.0
2023-10-11,JNJ,C,beta_gate_fail,1.0
2023-10-12,JNJ,C,beta_gate_fail,1.0
2023-10-13,JNJ,C,beta_gate_fail,1.0
2023-10-16,JNJ,C,beta_gate_fail,1.0
2023-10-17,JNJ,C,beta_gate_fail,1.0
2023-10-18,JNJ,C,beta_gate_fail,1.0
2023-10-19,JNJ,C,beta_gate_fail,1.0
2023-10-20,JNJ,C,beta_gate_fail,1.0
2023-10-23,JNJ,C,beta_gate_fail,1.0
2023-10-24,JNJ,C,beta_gate_fail,1.0
2023-10-25,JNJ,C,beta_gate_fail,1.0
2023-10-26,JNJ,C,beta_gate_fail,1.0
2023-10-27,JNJ,C,beta_gate_fail,1.0
2023-10-30,JNJ,C,beta_gate_fail,1.0
2023-10-31,JNJ,C,beta_gate_fail,1.0
2023-11-01,JNJ,C,beta_gate_fail,1.0
2023-11-02,JNJ,C,beta_gate_fail,1.0
2023-11-03,JNJ,C,beta_gate_fail,1.0
2023-11-06,JNJ,C,beta_gate_fail,1.0
2023-11-07,JNJ,C,beta_gate_fail,1.0
2023-11-08,JNJ,C,beta_gate_fail,1.0
2023-11-09,JNJ,C,beta_gate_fail,1.0
2023-11-10,JNJ,C,beta_gate_fail,1.0
2023-11-13,JNJ,C,beta_gate_fail,1.0
2023-11-14,JNJ,C,beta_gate_fail,1.0
2023-11-15,JNJ,C,beta_gate_fail,1.0
2023-11-16,JNJ,C,beta_gate_fail,1.0
2023-11-17,JNJ,C,beta_gate_fail,1.0
2023-11-20,JNJ,C,beta_gate_fail,1.0
2023-11-21,JNJ,C,beta_gate_fail,1.0
2023-11-22,JNJ,C,beta_gate_fail,1.0
2023-11-24,JNJ,C,beta_gate_fail,1.0
2023-11-27,JNJ,C,beta_gate_fail,1.0
2023-11-28,JNJ,C,beta_gate_fail,1.0
2023-11-29,JNJ,C,beta_gate_fail,1.0
2023-11-30,JNJ,C,beta_gate_fail,1.0
2023-12-01,JNJ,C,beta_gate_fail,1.0
2023-12-04,JNJ,C,beta_gate_fail,1.0
2023-12-05,JNJ,C,beta_gate_fail,1.0
2023-12-06,JNJ,C,beta_gate_fail,1.0
2023-12-07,JNJ,C,beta_gate_fail,1.0
2023-12-08,JNJ,C,beta_gate_fail,1.0
2023-12-11,JNJ,C,beta_gate_fail,1.0
2023-12-12,JNJ,C,beta_gate_fail,1.0
2023-12-13,JNJ,C,beta_gate_fail,1.0
2023-12-14,JNJ,C,beta_gate_fail,1.0
2023-12-15,JNJ,C,beta_gate_fail,1.0
2023-12-18,JNJ,C,beta_gate_fail,1.0
2023-12-19,JNJ,C,beta_gate_fail,1.0
2023-12-20,JNJ,C,beta_gate_fail,1.0
2023-12-21,JNJ,C,beta_gate_fail,1.0
2023-12-22,JNJ,C,beta_gate_fail,1.0
2023-12-26,JNJ,C,beta_gate_fail,1.0
2023-12-27,JNJ,C,beta_gate_fail,1.0
2023-12-28,JNJ,C,beta_gate_fail,1.0
2023-12-29,JNJ,C,beta_gate_fail,1.0
2024-01-02,JNJ,C,beta_gate_fail,1.0
2024-01-03,JNJ,C,beta_gate_fail,1.0
2024-01-04,JNJ,C,beta_gate_fail,1.0
2024-01-05,JNJ,C,beta_gate_fail,1.0
2024-01-08,JNJ,C,beta_gate_fail,1.0
2024-01-09,JNJ,C,beta_gate_fail,1.0
2024-01-10,JNJ,C,beta_gate_fail,1.0
2024-01-11,JNJ,C,beta_gate_fail,1.0
2024-01-12,JNJ,C,beta_gate_fail,1.0
2024-01-16,JNJ,C,beta_gate_fail,1.0
2024-01-17,JNJ,C,beta_gate_fail,1.0
2024-01-18,JNJ,C,beta_gate_fail,1.0
2024-01-19,JNJ,C,beta_gate_fail,1.0
2024-01-22,JNJ,C,beta_gate_fail,1.0
2024-01-23,JNJ,C,beta_gate_fail,1.0
2024-01-24,JNJ,C,beta_gate_fail,1.0
2024-01-25,JNJ,C,beta_gate_fail,1.0
2024-01-26,JNJ,C,beta_gate_fail,1.0
2024-01-29,JNJ,C,beta_gate_fail,1.0
2024-01-30,JNJ,C,beta_gate_fail,1.0
2024-01-31,JNJ,C,beta_gate_fail,1.0
2024-02-01,JNJ,C,beta_gate_fail,1.0
2024-02-02,JNJ,C,beta_gate_fail,1.0
2024-02-05,JNJ,C,beta_gate_fail,1.0
2024-02-06,JNJ,C,beta_gate_fail,1.0
2024-02-07,JNJ,C,beta_gate_fail,1.0
2024-02-08,JNJ,C,beta_gate_fail,1.0
2024-02-09,JNJ,C,beta_gate_fail,1.0
2024-02-12,JNJ,C,beta_gate_fail,1.0
2024-02-13,JNJ,C,beta_gate_fail,1.0
2024-02-14,JNJ,C,beta_gate_fail,1.0
2024-02-15,JNJ,C,beta_gate_fail,1.0
2024-02-16,JNJ,C,beta_gate_fail,1.0
2024-02-20,JNJ,C,beta_gate_fail,1.0
2024-02-21,JNJ,C,beta_gate_fail,1.0
2024-02-22,JNJ,C,beta_gate_fail,1.0
2024-02-23,JNJ,C,beta_gate_fail,1.0
2024-02-26,JNJ,C,beta_gate_fail,1.0
2024-02-27,JNJ,C,beta_gate_fail,1.0
2024-02-28,JNJ,C,beta_gate_fail,1.0
2024-02-29,JNJ,C,beta_gate_fail,1.0
2024-03-01,JNJ,C,beta_gate_fail,1.0
2024-03-04,JNJ,C,beta_gate_fail,1.0
2024-03-05,JNJ,C,beta_gate_fail,1.0
2024-03-06,JNJ,C,beta_gate_fail,1.0
2024-03-07,JNJ,C,beta_gate_fail,1.0
2024-03-08,JNJ,C,beta_gate_fail,1.0
2024-03-11,JNJ,C,beta_gate_fail,1.0
2024-03-12,JNJ,C,beta_gate_fail,1.0
2024-03-13,JNJ,C,beta_gate_fail,1.0
2024-03-14,JNJ,C,beta_gate_fail,1.0
2024-03-15,JNJ,C,beta_gate_fail,1.0
2024-03-18,JNJ,C,beta_gate_fail,1.0
2024-03-19,JNJ,C,beta_gate_fail,1.0
2024-03-20,JNJ,C,beta_gate_fail,1.0
2024-03-21,JNJ,C,beta_gate_fail,1.0
2024-03-22,JNJ,C,beta_gate_fail,1.0
2024-03-25,JNJ,C,beta_gate_fail,1.0
2024-03-26,JNJ,C,beta_gate_fail,1.0
2024-03-27,JNJ,C,beta_gate_fail,1.0
2024-03-28,JNJ,C,beta_gate_fail,1.0
2024-04-01,JNJ,C,beta_gate_fail,1.0
2024-04-02,JNJ,C,beta_gate_fail,1.0
2024-04-03,JNJ,C,beta_gate_fail,1.0
2024-04-04,JNJ,C,beta_gate_fail,1.0
2024-04-05,JNJ,C,beta_gate_fail,1.0
2024-04-08,JNJ,C,beta_gate_fail,1.0
2024-04-09,JNJ,C,beta_gate_fail,1.0
2024-04-10,JNJ,C,beta_gate_fail,1.0
2024-04-11,JNJ,C,beta_gate_fail,1.0
2024-04-12,JNJ,C,beta_gate_fail,1.0
2024-04-15,JNJ,C,beta_gate_fail,1.0
2024-04-16,JNJ,C,beta_gate_fail,1.0
2024-04-17,JNJ,C,beta_gate_fail,1.0
2024-04-18,JNJ,C,beta_gate_fail,1.0
2024-04-19,JNJ,C,beta_gate_fail,1.0
2024-04-22,JNJ,C,beta_gate_fail,1.0
2024-04-23,JNJ,C,beta_gate_fail,1.0
2024-04-24,JNJ,C,beta_gate_fail,1.0
2024-04-25,JNJ,C,beta_gate_fail,1.0
2024-04-26,JNJ,C,beta_gate_fail,1.0
2024-04-29,JNJ,C,beta_gate_fail,1.0
2024-04-30,JNJ,C,beta_gate_fail,1.0
2024-05-01,JNJ,C,beta_gate_fail,1.0
2024-05-02,JNJ,C,beta_gate_fail,1.0
2024-05-03,JNJ,C,beta_gate_fail,1.0
2024-05-06,JNJ,C,beta_gate_fail,1.0
2024-05-07,JNJ,C,beta_gate_fail,1.0
2024-05-08,JNJ,C,beta_gate_fail,1.0
2024-05-09,JNJ,C,beta_gate_fail,1.0
2024-05-10,JNJ,C,beta_gate_fail,1.0
2024-05-13,JNJ,C,beta_gate_fail,1.0
2024-05-14,JNJ,C,beta_gate_fail,1.0
2024-05-15,JNJ,C,beta_gate_fail,1.0
2024-05-16,JNJ,C,beta_gate_fail,1.0
2024-05-17,JNJ,C,beta_gate_fail,1.0
2024-05-20,JNJ,C,beta_gate_fail,1.0
2024-05-21,JNJ,C,beta_gate_fail,1.0
2024-05-22,JNJ,C,beta_gate_fail,1.0
2024-05-23,JNJ,C,beta_gate_fail,1.0
2024-05-24,JNJ,C,beta_gate_fail,1.0
2024-05-28,JNJ,C,beta_gate_fail,1.0
2024-05-29,JNJ,C,beta_gate_fail,1.0
2024-05-30,JNJ,C,beta_gate_fail,1.0
2024-05-31,JNJ,C,beta_gate_fail,1.0
2024-06-03,JNJ,C,beta_gate_fail,1.0
2024-06-04,JNJ,C,beta_gate_fail,1.0
2024-06-05,JNJ,C,beta_gate_fail,1.0
2024-06-06,JNJ,C,beta_gate_fail,1.0
2024-06-07,JNJ,C,beta_gate_fail,1.0
2024-06-10,JNJ,C,beta_gate_fail,1.0
2024-06-11,JNJ,C,beta_gate_fail,1.0
2024-06-12,JNJ,C,beta_gate_fail,1.0
2024-06-13,JNJ,C,beta_gate_fail,1.0
2024-06-14,JNJ,C,beta_gate_fail,1.0
2024-06-17,JNJ,C,beta_gate_fail,1.0
2024-06-18,JNJ,C,beta_gate_fail,1.0
2024-06-20,JNJ,C,beta_gate_fail,1.0
2024-06-21,JNJ,C,beta_gate_fail,1.0
2024-06-24,JNJ,C,beta_gate_fail,1.0
2024-06-25,JNJ,C,beta_gate_fail,1.0
2024-06-26,JNJ,C,beta_gate_fail,1.0
2024-06-27,JNJ,C,beta_gate_fail,1.0
2024-06-28,JNJ,C,beta_gate_fail,1.0
2024-07-01,JNJ,C,beta_gate_fail,1.0
2024-07-02,JNJ,C,beta_gate_fail,1.0
2024-07-03,JNJ,C,beta_gate_fail,1.0
2024-07-05,JNJ,C,beta_gate_fail,1.0
2024-07-08,JNJ,C,beta_gate_fail,1.0
2024-07-09,JNJ,C,beta_gate_fail,1.0
2024-07-10,JNJ,C,beta_gate_fail,1.0
2024-07-11,JNJ,C,beta_gate_fail,1.0
2024-07-12,JNJ,C,beta_gate_fail,1.0
2024-07-15,JNJ,C,beta_gate_fail,1.0
2024-07-16,JNJ,C,beta_gate_fail,1.0
2024-07-17,JNJ,C,beta_gate_fail,1.0
2024-07-18,JNJ,C,beta_gate_fail,1.0
2024-07-19,JNJ,C,beta_gate_fail,1.0
2024-07-22,JNJ,C,beta_gate_fail,1.0
2024-07-23,JNJ,C,beta_gate_fail,1.0
2024-07-24,JNJ,C,beta_gate_fail,1.0
2024-07-25,JNJ,C,beta_gate_fail,1.0
2024-07-26,JNJ,C,beta_gate_fail,1.0
2024-07-29,JNJ,C,beta_gate_fail,1.0
2024-07-30,JNJ,C,beta_gate_fail,1.0
2024-07-31,JNJ,C,beta_gate_fail,1.0
2024-08-01,JNJ,C,beta_gate_fail,1.0
2024-08-02,JNJ,C,beta_gate_fail,1.0
2024-08-05,JNJ,C,beta_gate_fail,1.0
2024-08-06,JNJ,C,beta_gate_fail,1.0
2024-08-07,JNJ,C,beta_gate_fail,1.0
2024-08-08,JNJ,C,beta_gate_fail,1.0
2024-08-09,JNJ,C,beta_gate_fail,1.0
2024-08-12,JNJ,C,beta_gate_fail,1.0
2024-08-13,JNJ,C,beta_gate_fail,1.0
2024-08-14,JNJ,C,beta_gate_fail,1.0
2024-08-15,JNJ,C,beta_gate_fail,1.0
2024-08-16,JNJ,C,beta_gate_fail,1.0
2024-08-19,JNJ,C,beta_gate_fail,1.0
2024-08-20,JNJ,C,beta_gate_fail,1.0
2024-08-21,JNJ,C,beta_gate_fail,1.0
2024-08-22,JNJ,C,beta_gate_fail,1.0
2024-08-23,JNJ,C,beta_gate_fail,1.0
